b,error,step
2.4050080558257285,0.06335181156803738,8.055825728714439e-06
2.4050161097132854,0.06335174667942316,8.0538875568692e-06
2.40502416167405,0.06335168182198538,8.051960764809962e-06
2.4050322116314176,0.06335161699585592,8.049957367362026e-06
2.405040259660466,0.06335155220170205,8.048029048524086e-06
2.4050483057578655,0.06335148743860995,8.04609739946116e-06
2.405056349928473,0.06335142270659565,8.044170607401924e-06
2.405064392170623,0.06335135800560827,8.04224215000815e-06
2.405072432483483,0.06335129333564977,8.040312859947107e-06
2.4050804708599753,0.0633512286967153,8.038376492436328e-06
2.4050885073128674,0.06335116408885104,8.036452892046242e-06
2.405096541831751,0.0633510995119425,8.034518883537345e-06
2.405104574429255,0.06335103496606248,8.032597504037398e-06
2.4051126050988567,0.06335097045109712,8.030669601755136e-06
2.405120633839862,0.0633509059670883,8.02874100536144e-06
2.405128660656851,0.06335084151402964,8.026816988859764e-06
2.4051366855459375,0.06335077709187352,8.024889086577502e-06
2.4051447085111466,0.06335071270064012,8.02296520907575e-06
2.4051527295512285,0.06335064834028503,8.02104008190696e-06
2.4051607486732616,0.06335058401080745,8.019122033076087e-06
2.405168421178809,0.06335052130203396,7.672505547340336e-06
2.405176091844023,0.0633504624416653,7.670665214121186e-06
2.405183760669181,0.0633504036095161,7.668825158013703e-06
2.405191427662471,0.06335034480557454,7.666993290023072e-06
2.4051990928151503,0.06335028602976596,7.665152679248166e-06
2.405206756135823,0.06335022728214855,7.663320672701701e-06
2.405214417618244,0.06335016856264486,7.661482420928678e-06
2.4052220772657438,0.06335010987129319,7.659647499824729e-06
2.4052297350706895,0.06335005120805708,7.65780494571544e-06
2.4052373910465428,0.06334999257298525,7.65597585328237e-06
2.4052450451846994,0.06334993396596435,7.65413815662086e-06
2.405252697490433,0.06334987538704963,7.652305733518716e-06
2.4052603479624945,0.06334981683619073,7.650472061637714e-06
2.4052679966022716,0.06334975831338666,7.648639777091404e-06
2.4052756434105973,0.0633496998186169,7.646808325656451e-06
2.4052832883910793,0.06334964135186497,7.64498048200224e-06
2.405290931535946,0.06334958291309173,7.643144866786855e-06
2.4052985728495004,0.06334952450234757,7.641313554351825e-06
2.4053062123318805,0.06334946611958892,7.63948238002854e-06
2.405313849981699,0.06334940776480462,7.637649818370562e-06
2.40532148580409,0.06334934943799504,7.635822391272029e-06
2.4053291197943354,0.06334929113911086,7.633990245281552e-06
2.4053367519577087,0.06334923286817766,7.632163373294532e-06
2.405344037765083,0.06334917720024512,7.285807374302067e-06
2.405351321826215,0.06334912412355949,7.284061132040165e-06
2.4053586041402726,0.06334907107229427,7.282314057555084e-06
2.40536588464425,0.06334901804680396,7.280503977469266e-06
2.405373163404206,0.06334896504730488,7.2787599560975025e-06
2.405380440426108,0.06334891207318277,7.277021901952452e-06
2.4053877157044043,0.0633488591243838,7.275278296248189e-06
2.405394989245202,0.06334880620093962,7.27354079765874e-06
2.4054022609330374,0.06334875330338526,7.27168783543064e-06
2.405409530882541,0.0633487004321923,7.269949503729833e-06
2.4054167990877455,0.06334864758628658,7.268205204358225e-06
2.405424065554618,0.06334859476570394,7.266466872657418e-06
2.405431330284686,0.06334854197039068,7.264730067735314e-06
2.405438593274479,0.06334848920032672,7.2629897931442144e-06
2.405445854527606,0.06334843645552793,7.2612531267779445e-06
2.405453114042262,0.06334838373595904,7.259514656077215e-06
2.405460371817615,0.0633483310416236,7.257775353153306e-06
2.4054676278643505,0.06334827837251941,7.256046735459876e-06
2.405474882165816,0.06334822572855825,7.254301465309254e-06
2.4054821347324187,0.06334817310985262,7.252566602833355e-06
2.405489385568878,0.06334812051631784,7.250836459249399e-06
2.405496634666173,0.06334806794791065,7.249097294881324e-06
2.405503882034989,0.06334801540468679,7.247368816187816e-06
2.4055107832878915,0.06334796335652104,6.901252902480337e-06
2.40551768288448,0.06334791573483736,6.899596588727519e-06
2.405524580841408,0.0633478681359639,6.897956927875981e-06
2.4055314771490997,0.06334782055977622,6.8963076915729005e-06
2.4055383718046404,0.06334777300633253,6.8946555407123356e-06
2.405545264817884,0.06334772547564511,6.893013243747248e-06
2.405552156181059,0.06334767796763618,6.891363174776899e-06
2.4055590458919442,0.06334763048235256,6.8897108853605005e-06
2.4055659339551196,0.06334758301980076,6.888063175392034e-06
2.4055728203800224,0.06334753557994148,6.886424902763366e-06
2.4055797051524968,0.06334748816270022,6.884772474347045e-06
2.4055865882801757,0.06334744076816716,6.883127678936063e-06
2.4055934697666674,0.06334739339628168,6.881486491749911e-06
2.405600349604617,0.06334734604700967,6.879837949558265e-06
2.4056072278030447,0.06334729872039442,6.87819842770665e-06
2.4056141043568156,0.06334725141636559,6.876553770851501e-06
2.4056209792698158,0.06334720413494942,6.874913000221028e-06
2.40562785253469,0.06334715687611138,6.873264874140972e-06
2.4056347241547686,0.06334710963989375,6.87162007872999e-06
2.405641594136158,0.06334706242626631,6.869981389545643e-06
2.405648462480524,0.06334701523517772,6.868344365695833e-06
2.4056553291764855,0.06334696806660836,6.866695961615932e-06
2.4056621942372276,0.06334692092062919,6.865060742100582e-06
2.405669057653591,0.06334687379714007,6.863416363245278e-06
2.4056759194315425,0.063346826696197,6.861777951616688e-06
2.405682435344213,0.06334677963998607,6.515912670757018e-06
2.4056889497052083,0.06334673718783146,6.514360995080182e-06
2.405695462445,0.06334669475612494,6.512739791908473e-06
2.405701973633394,0.06334665234532891,6.511188393787393e-06
2.4057084832662268,0.06334660995475722,6.509632832774059e-06
2.4057149913423883,0.06334656758443,6.508076161537701e-06
2.405721497863405,0.06334652523434663,6.506521016635958e-06
2.405728002832885,0.06334648290449078,6.504969479959044e-06
2.4057345062486073,0.0633464405948305,6.503415722391992e-06
2.4057410081166792,0.0633463983053735,6.501868071939754e-06
2.405747508435851,0.06334635603607279,6.500319171820479e-06
2.405754007199323,0.06334631378692852,6.498763471807223e-06
2.405760504410564,0.0633462715579784,6.497211241018874e-06
2.405767000068881,0.06334622934919155,6.495658317007269e-06
2.4057734941766324,0.0633461871605663,6.494107751553457e-06
2.405779986733819,0.06334614499207876,6.492557186543735e-06
2.4057864777394684,0.0633461028437229,6.491005649422732e-06
2.40579296719719,0.06334606071549655,6.4894577214147375e-06
2.405799455109897,0.06334601860737,6.487912707076049e-06
2.4058059414706507,0.0633459765193163,6.4863607538434565e-06
2.4058124262866682,0.06334593445137342,6.484816017504613e-06
2.4058189095474023,0.06334589240348669,6.483260734047036e-06
2.4058253912710326,0.06334585037571853,6.4817236302694425e-06
2.4058318714407667,0.06334580836794242,6.480169734146557e-06
2.4058383500631275,0.06334576638026057,6.478622360805986e-06
2.4058448271460255,0.0633457244126233,6.477082898026509e-06
2.405851302678358,0.06334568246497187,6.475532332572698e-06
2.405857432605341,0.0633456412297943,6.129926982900713e-06
2.405863561071409,0.06334560365820545,6.12846606795614e-06
2.405869688074897,0.06334556610452641,6.127003488121119e-06
2.405875813612058,0.06334552856876102,6.125537161061345e-06
2.4058819376969085,0.06334549105092666,6.124084850345213e-06
2.4058880603152932,0.06334545355092942,6.122618384729606e-06
2.4058941814774815,0.0633454160688509,6.121162188232887e-06
2.405900301179588,0.06334537860462086,6.1197021063996715e-06
2.4059064194214734,0.06334534115825677,6.118241885566533e-06
2.405912536208967,0.0633453037297535,6.116787493404274e-06
2.4059186515361004,0.06334526631906778,6.115327133571213e-06
2.4059247654077316,0.06334522892623104,6.11387163118593e-06
2.4059308778183093,0.06334519155120583,6.112410577685523e-06
2.405936988771164,0.06334515419402025,6.11095285485419e-06
2.4059430982693493,0.06334511685464757,6.109498185136175e-06
2.4059492063057872,0.06334507953306218,6.108036437968423e-06
2.405955312893384,0.06334504222930197,6.106587596921287e-06
2.4059614180188174,0.06334500494328008,6.1051254331978555e-06
2.405967521687499,0.06334496767507253,6.103668681589625e-06
2.4059736239023435,0.06334493042463951,6.102214844538878e-06
2.405979724667792,0.06334489319195691,6.10076544838023e-06
2.405985823978293,0.06334485597699076,6.0993105011064586e-06
2.4059919217214367,0.06334481878041331,6.097743143751444e-06
2.4059980180126863,0.06334478160229878,6.0962912495909904e-06
2.4060041128464906,0.06334474444189626,6.094833804315414e-06
2.406010206229511,0.06334470729923368,6.093383020377985e-06
2.406016298158972,0.06334467017426341,6.091929460882994e-06
2.4060223886386205,0.06334463306699605,6.090479648612757e-06
2.4060284775978187,0.06334459597766405,6.0889591981805324e-06
2.4060342212017445,0.06334456085106614,5.743603925800755e-06
2.4060399634423164,0.06334452786592645,5.742240571926516e-06
2.4060457043114853,0.06334449489646866,5.7408691689353475e-06
2.406051443817162,0.06334446194273355,5.739505676505274e-06
